@relation newExperimentData-weka.filters.unsupervised.attribute.Remove-R38-42

@attribute iname string
@attribute vtotal numeric
@attribute binaries numeric
@attribute integer numeric
@attribute continuous numeric
@attribute ctotal numeric
@attribute part numeric
@attribute pack numeric
@attribute cov numeric
@attribute card numeric
@attribute iknp numeric
@attribute knp numeric
@attribute bflow numeric
@attribute iflow numeric
@attribute mflow numeric
@attribute min numeric
@attribute max numeric
@attribute ename {prxt1, zhifmvhr0nve1str10tr20dvo7, zhifmvxpsve2str10tr20dvo7, zhifmvltmend1lyrootstr10tr20, zhifmvxpsve1str10tr20dvo7, xpsve1, zhifmvnodedownfewest, zhifmvnodeupfewest, zhifmvrdcifmv, zhifmvxpsve2, str10tr20zhifmvrdcifmv, zhifmvlgmiend1lyltmend1lyrdcifmv, zhifmvmultiple2passt2, zhifmvmultiple2dvo7, zhifmvltmend1lystr10tr20, xpsve2, zhifmvnodedowndepth, zhifmvmultiple2str10tr20, zhifmvrdcifmvmultiple2, zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv, zhifmvxpsve1, zhifmvmultiple2, default, zhifmv, zhifmvmultiple2pptn5005043, zhifmvmultiple2residualifmv, zhifmvnodeupdepth, zhifmvresidualifmv, str10tr20zhifmvdvo7, zhifmvlgmiend1lyltmend1lystr10tr20, zhifmvnodehybrid, zhifmvmultiple2str10tr20dvo7, zhifmvltmend1lyroot, str10tr20zhifmv, cbn21, zhifmvhr0nve1str10tr20dvo7rnd1rns1, zhifmvmultiple2ltmend1ly, zhifmvnodedepth, hr0, zhifmvpptn5005043, zhifmvlgmiend1lyltmend1ly, str10tr20zhifmvdvo7cbn21, zhifmvmultiple4, cts0, zhifmvmultiple3, zhifmvmultiple2ltmend1lylgmiend1ly, zhifmvcbn21, zhifmvmultiple2passf45, zhifmvmultiple2passf20}
@attribute cuts numeric
@attribute heuristic numeric
@attribute proximity numeric
@attribute strong5 numeric
@attribute strong10 numeric
@attribute trust5 numeric
@attribute trust10 numeric
@attribute zerooff numeric
@attribute zeroifmove numeric
@attribute combine2 numeric
@attribute diveopt2 numeric
@attribute diveopt7 numeric
@attribute reduceoff numeric
@attribute reduceifmove numeric
@attribute expensive0 numeric
@attribute expensive1 numeric
@attribute expensive2 numeric
@attribute latwomiroff numeric
@attribute latwomirendonly numeric
@attribute latwomirendonlyroot numeric
@attribute multiple0 numeric
@attribute multiple2 numeric
@attribute multiple3 numeric
@attribute multiple4 numeric
@attribute pumptune0 numeric
@attribute pumptune5005043 numeric
@attribute residualoff numeric
@attribute residualifmove numeric
@attribute passf30 numeric
@attribute passf45 numeric
@attribute passf20 numeric
@attribute nodefewest numeric
@attribute nodeupfewest numeric
@attribute nodeupdepth numeric
@attribute nodehybrid numeric
@attribute nodedowndepth numeric
@attribute nodedownfewest numeric
@attribute nodedepth numeric
@attribute passt1 numeric
@attribute passt2 numeric
@attribute lagomoryoff numeric
@attribute lagomoryendonly numeric
@attribute naive numeric
@attribute rgap_time numeric
@attribute rlb numeric
@attribute rub numeric

@data
noswot,128,75,25,28,182,0,0,0,0,0,0,0,0,2,-21,21,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,63.61,63.6,0.01
map20,164547,146,0,164401,328818,17,0,0,0,0,1,0,0,0,-1,10986600,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,669.33,264.35,404.98
neos-934278,23123,19955,0,3168,11495,0,4573,0,0,49,0,0,0,0,-1,1,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,501.66,203.8,297.86
pigeon-10,490,400,0,90,931,0,0,0,0,0,1,60,0,0,-85,1000,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,210.01,210,0.01
gesa3_o,1152,336,336,480,1224,0,48,0,0,0,0,0,0,48,-124.8,8.44013,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.57,2.56,0.01
n4-3,3596,0,174,3422,1236,0,0,0,0,0,0,0,0,1054,-255,1,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,468.76,398.59,70.17
danoint,521,56,0,465,664,0,0,0,16,0,0,0,0,72,-66.5,62.69,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,76.91,65.65,11.26
zib54-UUE,5150,81,0,5069,1809,0,0,0,0,0,0,0,0,1695,-2016,1,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,412.06,207.6,204.46
neos-476283,11915,5588,0,6327,10015,27,367,0,0,0,367,0,0,20,-10000,6,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,600.62,200.6,400.02
newdano,505,56,0,449,576,0,0,0,16,0,0,0,0,56,-81,1,zhifmvltmend1lyrootstr10tr20,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,544.66,498.64,46.02
app1-2,26871,13300,0,13571,53467,0,0,266,0,0,0,0,0,0,-1,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5975.61,1775.61,4200
bell3a,133,39,32,62,123,0,0,0,0,0,0,0,0,0,-1344,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4.53,4.52,0.01
aflow30a,842,421,0,421,479,29,0,0,0,0,0,0,0,0,-100,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,135.04,127.9,7.14
fixnet6,878,378,0,500,478,0,0,0,0,0,0,0,0,19,-500,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,144.28,144.27,0.01
neos-916792,1474,717,0,757,1909,0,0,0,0,3,0,0,0,0,-1000,20,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,286.19,86.1,200.09
rgn,180,100,0,80,24,0,4,0,0,0,0,0,0,20,-4.6,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,280.78,280.77,0.01
egout,141,55,0,86,98,0,0,0,0,0,0,0,0,43,-117.04,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1547.08,1547.07,0.01
timtab1,397,64,107,226,171,0,0,0,0,0,0,0,0,151,-60,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,874.79,579.25,295.54
dcmulti,548,75,0,473,290,0,5,0,0,0,0,3,0,75,-600,180,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13.45,13.44,0.01
vpm1,378,168,0,210,234,0,0,0,0,0,0,0,0,24,-1,600,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,481.33,481.32,0.01
noswot,128,75,25,28,182,0,0,0,0,0,0,0,0,2,-21,21,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,59.07,59.06,0.01
map20,164547,146,0,164401,328818,17,0,0,0,0,1,0,0,0,-1,10986600,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,744.82,320.98,423.84
neos-934278,23123,19955,0,3168,11495,0,4573,0,0,49,0,0,0,0,-1,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,613.09,203.8,409.29
pigeon-10,490,400,0,90,931,0,0,0,0,0,1,60,0,0,-85,1000,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,210.01,210,0.01
gesa3_o,1152,336,336,480,1224,0,48,0,0,0,0,0,0,48,-124.8,8.44013,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.57,2.56,0.01
n4-3,3596,0,174,3422,1236,0,0,0,0,0,0,0,0,1054,-255,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,482.84,407.9,74.94
danoint,521,56,0,465,664,0,0,0,16,0,0,0,0,72,-66.5,62.69,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,87.29,65.61,21.68
zib54-UUE,5150,81,0,5069,1809,0,0,0,0,0,0,0,0,1695,-2016,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,389.59,177.21,212.38
neos-476283,11915,5588,0,6327,10015,27,367,0,0,0,367,0,0,20,-10000,6,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,600.62,200.6,400.02
newdano,505,56,0,449,576,0,0,0,16,0,0,0,0,56,-81,1,zhifmvxpsve1str10tr20dvo7,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,508.22,466.37,41.85
app1-2,26871,13300,0,13571,53467,0,0,266,0,0,0,0,0,0,-1,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2836.83,1773.39,1063.44
bell3a,133,39,32,62,123,0,0,0,0,0,0,0,0,0,-1344,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4.53,4.52,0.01
aflow30a,842,421,0,421,479,29,0,0,0,0,0,0,0,0,-100,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,133.84,126.7,7.14
fixnet6,878,378,0,500,478,0,0,0,0,0,0,0,0,19,-500,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,148.41,144.27,4.14
neos-916792,1474,717,0,757,1909,0,0,0,0,3,0,0,0,0,-1000,20,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,287.99,87.73,200.26
rgn,180,100,0,80,24,0,4,0,0,0,0,0,0,20,-4.6,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,280.84,280.83,0.01
egout,141,55,0,86,98,0,0,0,0,0,0,0,0,43,-117.04,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1547.08,1547.07,0.01
timtab1,397,64,107,226,171,0,0,0,0,0,0,0,0,151,-60,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,952.95,638.16,314.79
dcmulti,548,75,0,473,290,0,5,0,0,0,0,3,0,75,-600,180,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13.45,13.44,0.01
vpm1,378,168,0,210,234,0,0,0,0,0,0,0,0,24,-1,600,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,481.33,481.32,0.01
noswot,128,75,25,28,182,0,0,0,0,0,0,0,0,2,-21,21,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,61.49,61.48,0.01
map20,164547,146,0,164401,328818,17,0,0,0,0,1,0,0,0,-1,10986600,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,733.23,328.45,404.78
neos-934278,23123,19955,0,3168,11495,0,4573,0,0,49,0,0,0,0,-1,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,492.91,203.8,289.11
pigeon-10,490,400,0,90,931,0,0,0,0,0,1,60,0,0,-85,1000,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,210.01,210,0.01
gesa3_o,1152,336,336,480,1224,0,48,0,0,0,0,0,0,48,-124.8,8.44013,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.57,2.56,0.01
n4-3,3596,0,174,3422,1236,0,0,0,0,0,0,0,0,1054,-255,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,522.12,429.05,93.07
danoint,521,56,0,465,664,0,0,0,16,0,0,0,0,72,-66.5,62.69,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,79.26,68,11.26
zib54-UUE,5150,81,0,5069,1809,0,0,0,0,0,0,0,0,1695,-2016,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,393.03,187.87,205.16
neos-476283,11915,5588,0,6327,10015,27,367,0,0,0,367,0,0,20,-10000,6,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,600.62,200.6,400.02
newdano,505,56,0,449,576,0,0,0,16,0,0,0,0,56,-81,1,xpsve1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,566.51,522.28,44.23
app1-2,26871,13300,0,13571,53467,0,0,266,0,0,0,0,0,0,-1,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5939,1739,4200
bell3a,133,39,32,62,123,0,0,0,0,0,0,0,0,0,-1344,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4.53,4.52,0.01
aflow30a,842,421,0,421,479,29,0,0,0,0,0,0,0,0,-100,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,137.44,130.3,7.14
fixnet6,878,378,0,500,478,0,0,0,0,0,0,0,0,19,-500,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,154.46,144.27,10.19
neos-916792,1474,717,0,757,1909,0,0,0,0,3,0,0,0,0,-1000,20,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,283.11,81.68,201.43
rgn,180,100,0,80,24,0,4,0,0,0,0,0,0,20,-4.6,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,280.84,280.83,0.01
egout,141,55,0,86,98,0,0,0,0,0,0,0,0,43,-117.04,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1547.08,1547.07,0.01
timtab1,397,64,107,226,171,0,0,0,0,0,0,0,0,151,-60,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,922.61,654.98,267.63
dcmulti,548,75,0,473,290,0,5,0,0,0,0,3,0,75,-600,180,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,13.48,13.44,0.04
vpm1,378,168,0,210,234,0,0,0,0,0,0,0,0,24,-1,600,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,481.33,481.32,0.01
noswot,128,75,25,28,182,0,0,0,0,0,0,0,0,2,-21,21,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,60.76,60.75,0.01
map20,164547,146,0,164401,328818,17,0,0,0,0,1,0,0,0,-1,10986600,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,749.8,342.21,407.59
neos-934278,23123,19955,0,3168,11495,0,4573,0,0,49,0,0,0,0,-1,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,579.54,203.8,375.74
pigeon-10,490,400,0,90,931,0,0,0,0,0,1,60,0,0,-85,1000,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,210.01,210,0.01
gesa3_o,1152,336,336,480,1224,0,48,0,0,0,0,0,0,48,-124.8,8.44013,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2.57,2.56,0.01
n4-3,3596,0,174,3422,1236,0,0,0,0,0,0,0,0,1054,-255,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,537.76,427.34,110.42
danoint,521,56,0,465,664,0,0,0,16,0,0,0,0,72,-66.5,62.69,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,81.7,65.94,15.76
zib54-UUE,5150,81,0,5069,1809,0,0,0,0,0,0,0,0,1695,-2016,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,443.43,233.42,210.01
neos-476283,11915,5588,0,6327,10015,27,367,0,0,0,367,0,0,20,-10000,6,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,600.46,200.44,400.02
newdano,505,56,0,449,576,0,0,0,16,0,0,0,0,56,-81,1,zhifmvnodedownfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,568.73,524.5,44.23
app1-2,26871,13300,0,13571,53467,0,0,266,0,0,0,0,0,0,-1,1,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5943.63,1743.63,4200
bell3a,133,39,32,62,123,0,0,0,0,0,0,0,0,0,-1344,1,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.53,4.52,0.01
aflow30a,842,421,0,421,479,29,0,0,0,0,0,0,0,0,-100,1,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,137.44,130.3,7.14
fixnet6,878,378,0,500,478,0,0,0,0,0,0,0,0,19,-500,1,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,217.44,207.25,10.19
neos-916792,1474,717,0,757,1909,0,0,0,0,3,0,0,0,0,-1000,20,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,272.92,72.26,200.66
rgn,180,100,0,80,24,0,4,0,0,0,0,0,0,20,-4.6,1,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,280.84,280.83,0.01
egout,141,55,0,86,98,0,0,0,0,0,0,0,0,43,-117.04,1,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1547.08,1547.07,0.01
timtab1,397,64,107,226,171,0,0,0,0,0,0,0,0,151,-60,1,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,850.56,585.87,264.69
dcmulti,548,75,0,473,290,0,5,0,0,0,0,3,0,75,-600,180,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,13.48,13.44,0.04
vpm1,378,168,0,210,234,0,0,0,0,0,0,0,0,24,-1,600,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,481.33,481.32,0.01
noswot,128,75,25,28,182,0,0,0,0,0,0,0,0,2,-21,21,zhifmvnodeupfewest,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,60.37,60.36,0.01
